1,1,15
1,2,16
1,3,14
1,4,15
1,5,13
1,6,16
1,7,22
1,8,25
1,9,31
1,10,7
1,11,10
1,12,17
1,13,20
1,14,21
1,15,24
1,16,22
1,17,18
1,18,20
1,19,23
1,20,24
1,21,22
1,22,20
1,23,5
1,24,12
1,25,1
1,26,30
1,27,4
1,28,4
1,29,3
1,30,2
1,31,32
1,32,29
1,33,29
1,34,23
1,35,19
1,36,20
1,37,22
1,38,24
1,39,25
1,40,25
1,41,28
1,42,31
1,43,31
1,44,32
1,45,3
1,46,2
1,47,1
1,48,4
1,49,4
1,50,4
1,51,1
1,52,4
1,53,6
1,54,3
1,55,1
1,56,2
1,57,0
1,58,0
1,59,2
1,60,3
1,61,3
1,62,6
1,63,3
1,64,2
1,65,1
1,66,2
1,67,1
1,68,1
1,69,5
1,70,4
1,71,3
1,72,5
1,73,5
1,74,3
1,75,6
1,76,4
1,77,3
1,78,1
1,79,32
1,80,29
1,81,28
1,82,28
1,83,27
1,84,26
1,85,24
1,86,22
1,87,21
1,88,22
1,89,20
1,90,21
1,91,20
1,92,20
1,93,21
1,94,20
1,95,20
1,96,21
1,97,25
1,98,25
1,99,25
1,100,24
1,101,22
1,102,21
1,103,21
1,104,21
1,105,20
1,106,20
1,107,19
1,108,20
1,109,21
1,110,20
1,111,19
1,112,20
1,113,17
1,114,19
1,115,20
1,116,18
1,117,20
1,118,21
1,119,20
1,120,21
1,121,20
1,122,19
1,123,21
1,124,21
1,125,21
1,126,25
1,127,29
1,128,27
2,1,16
2,2,17
2,3,18
2,4,17
2,5,13
2,6,27
2,7,7
2,8,2
2,9,1
2,10,9
2,11,11
2,12,18
2,13,20
2,14,22
2,15,25
2,16,24
2,17,23
2,18,24
2,19,26
2,20,25
2,21,24
2,22,25
2,23,9
2,24,14
2,25,5
2,26,31
2,27,3
2,28,4
2,29,4
2,30,3
2,31,0
2,32,31
2,33,30
2,34,27
2,35,25
2,36,25
2,37,25
2,38,25
2,39,25
2,40,23
2,41,25
2,42,29
2,43,30
2,44,32
2,45,2
2,46,2
2,47,1
2,48,3
2,49,1
2,50,3
2,51,5
2,52,3
2,53,5
2,54,7
2,55,3
2,56,4
2,57,32
2,58,0
2,59,3
2,60,7
2,61,7
2,62,8
2,63,5
2,64,5
2,65,5
2,66,5
2,67,6
2,68,4
2,69,3
2,70,6
2,71,7
2,72,3
2,73,3
2,74,2
2,75,5
2,76,4
2,77,3
2,78,1
2,79,32
2,80,29
2,81,28
2,82,27
2,83,27
2,84,28
2,85,28
2,86,27
2,87,26
2,88,25
2,89,28
2,90,27
2,91,25
2,92,26
2,93,27
2,94,25
2,95,22
2,96,23
2,97,23
2,98,23
2,99,23
2,100,21
2,101,21
2,102,21
2,103,20
2,104,18
2,105,20
2,106,19
2,107,17
2,108,16
2,109,16
2,110,15
2,111,14
2,112,16
2,113,19
2,114,17
2,115,18
2,116,18
2,117,18
2,118,18
2,119,20
2,120,22
2,121,21
2,122,20
2,123,19
2,124,19
2,125,21
2,126,24
2,127,26
2,128,27
3,1,19
3,2,18
3,3,18
3,4,16
3,5,19
3,6,13
3,7,24
3,8,7
3,9,5
3,10,11
3,11,14
3,12,20
3,13,20
3,14,21
3,15,25
3,16,25
3,17,26
3,18,29
3,19,28
3,20,25
3,21,25
3,22,29
3,23,13
3,24,15
3,25,6
3,26,32
3,27,5
3,28,7
3,29,6
3,30,4
3,31,1
3,32,0
3,33,32
3,34,30
3,35,29
3,36,27
3,37,25
3,38,25
3,39,25
3,40,23
3,41,25
3,42,29
3,43,32
3,44,1
3,45,1
3,46,2
3,47,2
3,48,2
3,49,3
3,50,3
3,51,5
3,52,3
3,53,4
3,54,5
3,55,3
3,56,5
3,57,6
3,58,5
3,59,8
3,60,14
3,61,14
3,62,12
3,63,7
3,64,7
3,65,8
3,66,8
3,67,7
3,68,6
3,69,4
3,70,3
3,71,4
3,72,4
3,73,2
3,74,1
3,75,3
3,76,2
3,77,2
3,78,0
3,79,30
3,80,27
3,81,27
3,82,27
3,83,28
3,84,30
3,85,30
3,86,29
3,87,29
3,88,29
3,89,28
3,90,29
3,91,29
3,92,29
3,93,29
3,94,28
3,95,26
3,96,27
3,97,27
3,98,25
3,99,21
3,100,16
3,101,13
3,102,12
3,103,9
3,104,5
3,105,1
3,106,32
3,107,29
3,108,27
3,109,26
3,110,25
3,111,26
3,112,27
3,113,29
3,114,0
3,115,8
3,116,15
3,117,20
3,118,22
3,119,21
3,120,20
3,121,21
3,122,21
3,123,20
3,124,19
3,125,21
3,126,25
3,127,27
3,128,25
4,1,20
4,2,21
4,3,19
4,4,16
4,5,26
4,6,21
4,7,27
4,8,11
4,9,7
4,10,14
4,11,17
4,12,21
4,13,21
4,14,22
4,15,26
4,16,25
4,17,27
4,18,29
4,19,28
4,20,24
4,21,26
4,22,30
4,23,14
4,24,16
4,25,7
4,26,1
4,27,8
4,28,8
4,29,5
4,30,3
4,31,32
4,32,32
