1,1,1
1,2,0
1,3,0
1,4,1
1,5,1
1,6,1
1,7,1
1,8,2
1,9,2
1,10,2
1,11,2
1,12,3
1,13,3
1,14,3
1,15,3
1,16,5
1,17,4
1,18,4
1,19,5
1,20,5
1,21,6
1,22,7
1,23,6
1,24,6
1,25,7
1,26,8
1,27,8
1,28,9
1,29,10
1,30,11
1,31,11
1,32,12
1,33,11
1,34,12
1,35,14
1,36,14
1,37,13
1,38,13
1,39,14
1,40,14
1,41,14
1,42,15
1,43,15
1,44,14
1,45,14
1,46,14
1,47,14
1,48,15
1,49,15
1,50,16
1,51,14
1,52,14
1,53,15
1,54,13
1,55,15
1,56,15
1,57,14
1,58,16
1,59,13
1,60,14
1,61,14
1,62,14
1,63,14
1,64,13
1,65,16
1,66,12
1,67,14
1,68,14
1,69,14
1,70,15
1,71,15
1,72,14
1,73,16
1,74,14
1,75,15
1,76,14
1,77,14
1,78,15
1,79,13
1,80,12
1,81,14
1,82,13
1,83,12
1,84,12
1,85,12
1,86,11
1,87,11
1,88,11
1,89,10
1,90,10
1,91,10
1,92,10
1,93,9
1,94,9
1,95,8
1,96,7
1,97,8
1,98,8
1,99,7
1,100,7
1,101,7
1,102,6
1,103,5
1,104,5
1,105,5
1,106,4
1,107,3
1,108,3
1,109,3
1,110,3
1,111,2
1,112,1
1,113,1
1,114,2
1,115,2
1,116,1
1,117,0
1,118,0
1,119,0
1,120,0
1,121,0
1,122,0
1,123,32
1,124,31
1,125,31
1,126,31
1,127,31
1,128,30
2,1,1
2,2,1
2,3,0
2,4,1
2,5,1
2,6,1
2,7,1
2,8,1
2,9,3
2,10,3
2,11,3
2,12,4
2,13,4
2,14,4
2,15,4
2,16,5
2,17,4
2,18,4
2,19,5
2,20,5
2,21,6
2,22,7
2,23,6
2,24,7
2,25,8
2,26,8
2,27,9
2,28,10
2,29,11
2,30,11
2,31,12
2,32,12
2,33,12
2,34,12
2,35,12
2,36,13
2,37,13
2,38,14
2,39,14
2,40,14
2,41,15
2,42,14
2,43,14
2,44,15
2,45,15
2,46,16
2,47,14
2,48,11
2,49,13
2,50,13
2,51,13
2,52,15
2,53,15
2,54,15
2,55,13
2,56,14
2,57,13
2,58,14
2,59,13
2,60,15
2,61,14
2,62,13
2,63,14
2,64,14
2,65,12
2,66,16
2,67,14
2,68,14
2,69,15
2,70,13
2,71,14
2,72,14
2,73,13
2,74,15
2,75,14
2,76,15
2,77,14
2,78,12
2,79,14
2,80,13
2,81,13
2,82,13
2,83,12
2,84,12
2,85,12
2,86,12
2,87,11
2,88,11
2,89,11
2,90,11
2,91,10
2,92,10
2,93,10
2,94,9
2,95,8
2,96,8
2,97,7
2,98,8
2,99,7
2,100,7
2,101,7
2,102,6
2,103,5
