1,1,29
1,2,31
1,3,3
1,4,14
1,5,6
1,6,10
1,7,12
1,8,15
1,9,15
1,10,14
1,11,11
1,12,15
1,13,14
1,14,8
1,15,7
1,16,7
1,17,8
1,18,14
1,19,27
1,20,27
1,21,25
1,22,23
1,23,18
1,24,16
1,25,15
1,26,15
1,27,12
1,28,13
1,29,13
1,30,12
1,31,14
1,32,13
1,33,14
1,34,11
1,35,10
1,36,7
1,37,28
1,38,32
1,39,10
1,40,9
1,41,9
1,42,11
1,43,10
1,44,7
1,45,5
1,46,6
1,47,7
1,48,5
1,49,5
1,50,5
1,51,5
1,52,3
1,53,3
1,54,1
1,55,1
1,56,2
1,57,1
1,58,1
1,59,1
1,60,32
1,61,30
1,62,29
1,63,29
1,64,30
1,65,29
1,66,29
1,67,29
1,68,27
1,69,23
1,70,24
1,71,25
1,72,24
1,73,24
1,74,26
1,75,21
1,76,12
1,77,21
1,78,21
1,79,20
1,80,20
1,81,21
1,82,21
1,83,20
1,84,20
1,85,21
1,86,22
1,87,22
1,88,23
1,89,24
1,90,23
1,91,23
1,92,22
1,93,22
1,94,25
1,95,25
1,96,22
1,97,20
1,98,25
1,99,28
1,100,26
1,101,24
1,102,24
1,103,23
1,104,23
1,105,25
1,106,25
1,107,26
1,108,23
1,109,21
1,110,24
1,111,27
1,112,28
1,113,25
1,114,27
1,115,25
1,116,19
1,117,22
1,118,26
1,119,28
1,120,27
1,121,23
1,122,23
1,123,26
1,124,30
1,125,32
1,126,32
1,127,32
1,128,0
2,1,3
2,2,28
2,3,24
2,4,32
2,5,0
2,6,7
2,7,10
2,8,9
2,9,14
2,10,12
2,11,8
2,12,11
2,13,7
2,14,3
2,15,3
2,16,1
2,17,2
2,18,11
2,19,26
2,20,26
2,21,22
2,22,19
2,23,15
2,24,12
2,25,11
2,26,10
2,27,9
2,28,8
2,29,10
2,30,8
2,31,4
2,32,9
2,33,9
2,34,9
2,35,7
2,36,5
2,37,29
2,38,29
2,39,5
2,40,7
2,41,5
2,42,5
2,43,6
2,44,5
2,45,1
2,46,2
2,47,5
2,48,1
2,49,0
2,50,0
2,51,1
2,52,32
2,53,32
2,54,32
2,55,32
2,56,30
2,57,30
2,58,30
2,59,29
2,60,29
2,61,27
2,62,27
2,63,27
2,64,27
2,65,27
2,66,27
2,67,26
2,68,25
2,69,24
2,70,24
2,71,24
2,72,24
2,73,23
2,74,22
2,75,19
2,76,15
2,77,22
2,78,19
2,79,20
2,80,20
2,81,20
2,82,19
2,83,19
2,84,20
2,85,20
2,86,19
2,87,20
2,88,20
2,89,22
2,90,20
2,91,19
2,92,18
2,93,19
2,94,22
2,95,23
2,96,23
2,97,21
2,98,22
2,99,24
2,100,25
2,101,25
2,102,26
2,103,23
2,104,23
2,105,24
2,106,25
2,107,25
2,108,23
2,109,22
2,110,23
2,111,25
2,112,24
2,113,27
2,114,21
2,115,26
2,116,25
2,117,23
2,118,25
2,119,27
2,120,27
2,121,26
2,122,25
2,123,27
2,124,29
2,125,30
2,126,32
2,127,1
2,128,3
3,1,15
3,2,25
3,3,27
3,4,2
3,5,0
3,6,6
3,7,9
3,8,8
3,9,14
3,10,11
3,11,8
3,12,10
3,13,5
3,14,3
3,15,3
3,16,1
3,17,1
3,18,11
3,19,27
3,20,25
3,21,21
3,22,19
3,23,16
3,24,12
3,25,11
3,26,10
3,27,9
3,28,8
3,29,10
3,30,7
3,31,3
3,32,8
3,33,8
3,34,6
3,35,8
3,36,6
3,37,3
3,38,4
3,39,5
3,40,7
3,41,5
3,42,4
3,43,5
3,44,5
3,45,2
3,46,1
3,47,3
3,48,2
3,49,1
3,50,32
3,51,32
3,52,32
3,53,1
3,54,0
3,55,32
3,56,31
3,57,31
3,58,30
3,59,29
3,60,29
3,61,28
3,62,27
3,63,27
3,64,27
3,65,27
3,66,27
3,67,26
3,68,25
3,69,25
3,70,24
3,71,24
3,72,25
3,73,25
3,74,16
3,75,10
3,76,14
3,77,23
3,78,18
3,79,20
3,80,21
3,81,20
3,82,18
3,83,18
3,84,19
3,85,18
3,86,17
3,87,18
3,88,20
3,89,20
3,90,18
3,91,19
3,92,19
3,93,20
3,94,22
3,95,23
3,96,23
3,97,23
3,98,22
3,99,23
3,100,23
3,101,25
3,102,27
3,103,26
3,104,25
3,105,27
3,106,25
3,107,24
3,108,23
3,109,22
3,110,23
3,111,25
3,112,25
3,113,21
3,114,11
3,115,20
3,116,24
3,117,22
3,118,27
3,119,28
3,120,28
3,121,26
3,122,26
3,123,27
3,124,28
3,125,29
3,126,32
3,127,1
3,128,2
4,1,16
4,2,23
4,3,6
4,4,10
4,5,32
4,6,5
4,7,5
4,8,5
4,9,12
4,10,11
4,11,10
4,12,10
4,13,5
4,14,3
4,15,3
4,16,1
4,17,0
4,18,10
4,19,25
4,20,23
4,21,20
4,22,20
4,23,16
4,24,12
4,25,11
4,26,11
4,27,10
4,28,10
4,29,8
4,30,6
4,31,8
4,32,7
4,33,5
4,34,8
4,35,5
4,36,5
4,37,4
4,38,29
4,39,30
4,40,4
4,41,5
4,42,7
4,43,3
4,44,2
4,45,3
4,46,1
4,47,1
4,48,3
4,49,2
4,50,31
4,51,31
4,52,0
4,53,3
4,54,32
4,55,31
4,56,31
4,57,32
4,58,30
4,59,29
4,60,29
4,61,29
4,62,28
4,63,27
4,64,27
4,65,27
4,66,27
4,67,28
4,68,27
4,69,25
4,70,25
4,71,25
4,72,25
4,73,23
4,74,23
4,75,15
4,76,14
4,77,20
4,78,19
4,79,22
4,80,19
4,81,20
4,82,17
4,83,18
4,84,19
4,85,17
4,86,18
4,87,21
4,88,21
4,89,18
4,90,17
4,91,18
4,92,20
4,93,21
4,94,22
4,95,21
4,96,22
4,97,22
4,98,22
4,99,23
4,100,21
4,101,22
4,102,25
4,103,26
4,104,26
4,105,26
4,106,24
4,107,24
4,108,24
4,109,23
4,110,24
4,111,25
4,112,25
4,113,22
4,114,16
4,115,24
4,116,25
4,117,24
4,118,29
4,119,30
4,120,28
4,121,27
4,122,28
4,123,29
4,124,30
4,125,31
4,126,1
4,127,3
4,128,4
5,1,10
5,2,22
5,3,25
5,4,29
5,5,4
5,6,5
5,7,7
5,8,5
5,9,10
5,10,12
5,11,11
5,12,10
5,13,5
5,14,2
5,15,1
5,16,1
5,17,0
5,18,9
5,19,24
5,20,24
5,21,21
5,22,19
5,23,15
5,24,11
5,25,10
5,26,10
5,27,9
5,28,9
5,29,7
5,30,6
5,31,8
5,32,7
5,33,6
5,34,6
5,35,5
5,36,3
5,37,6
5,38,30
5,39,21
5,40,3
5,41,4
5,42,6
5,43,2
5,44,0
5,45,2
5,46,1
5,47,1
5,48,1
5,49,3
5,50,32
5,51,32
5,52,0
5,53,1
5,54,32
5,55,30
5,56,30
5,57,32
5,58,31
5,59,29
5,60,29
5,61,28
5,62,28
5,63,28
5,64,28
5,65,25
5,66,25
5,67,26
5,68,26
5,69,23
5,70,24
5,71,24
5,72,20
5,73,22
5,74,23
5,75,14
5,76,17
5,77,24
5,78,21
5,79,21
5,80,17
5,81,19
5,82,18
5,83,18
5,84,18
5,85,17
5,86,20
5,87,23
5,88,22
5,89,18
5,90,16
5,91,17
5,92,18
5,93,19
5,94,20
5,95,20
5,96,22
5,97,21
5,98,21
5,99,23
5,100,22
5,101,21
5,102,24
5,103,25
5,104,25
5,105,27
5,106,25
5,107,25
5,108,25
5,109,24
5,110,24
5,111,25
5,112,25
5,113,25
5,114,27
5,115,27
5,116,23
5,117,24
5,118,29
5,119,28
5,120,28
5,121,30
5,122,30
5,123,30
5,124,32
5,125,32
5,126,2
5,127,5
5,128,7
6,1,24
6,2,27
6,3,20
6,4,25
6,5,3
6,6,6
6,7,4
6,8,7
6,9,9
6,10,12
6,11,11
6,12,10
6,13,5
6,14,2
6,15,32
6,16,2
6,17,1
6,18,10
6,19,25
6,20,25
6,21,21
6,22,18
6,23,14
6,24,12
6,25,10
6,26,10
6,27,9
6,28,8
6,29,9
6,30,7
6,31,3
6,32,8
6,33,7
6,34,6
6,35,3
6,36,4
6,37,3
6,38,3
6,39,1
6,40,2
6,41,3
6,42,3
6,43,2
6,44,1
6,45,32
6,46,1
6,47,3
6,48,32
6,49,2
6,50,1
6,51,1
6,52,32
6,53,0
6,54,0
6,55,32
6,56,30
6,57,31
6,58,30
6,59,29
6,60,27
6,61,27
6,62,28
6,63,29
6,64,29
6,65,27
6,66,23
6,67,25
6,68,25
6,69,22
6,70,23
6,71,22
6,72,14
6,73,13
6,74,22
6,75,17
6,76,17
6,77,20
6,78,20
6,79,21
6,80,19
6,81,20
6,82,19
6,83,20
6,84,19
6,85,18
6,86,19
6,87,20
6,88,18
6,89,17
6,90,17
6,91,18
6,92,18
6,93,20
6,94,20
6,95,20
6,96,22
6,97,21
6,98,20
6,99,22
6,100,24
6,101,23
6,102,24
6,103,24
6,104,25
6,105,28
6,106,27
6,107,26
6,108,25
6,109,24
6,110,25
6,111,26
6,112,27
6,113,26
6,114,28
