1,1,35
1,2,35
1,3,34
1,4,34
1,5,34
1,6,35
1,7,34
1,8,34
1,9,34
1,10,35
1,11,35
1,12,35
1,13,35
1,14,35
1,15,35
1,16,36
1,17,35
1,18,35
1,19,35
1,20,35
1,21,34
1,22,34
1,23,34
1,24,35
1,25,34
1,26,34
1,27,34
1,28,34
1,29,34
1,30,34
1,31,34
1,32,34
1,33,35
1,34,34
1,35,34
1,36,34
1,37,34
1,38,35
1,39,35
1,40,35
1,41,35
1,42,35
1,43,36
1,44,36
1,45,35
1,46,35
1,47,35
1,48,36
1,49,36
1,50,36
1,51,36
1,52,36
1,53,36
1,54,36
1,55,37
1,56,37
1,57,38
1,58,38
1,59,38
1,60,38
1,61,38
1,62,38
1,63,38
1,64,39
1,65,39
1,66,39
1,67,39
1,68,39
1,69,40
1,70,40
1,71,40
1,72,40
1,73,41
1,74,41
1,75,42
1,76,42
1,77,42
1,78,43
1,79,43
1,80,43
1,81,44
1,82,44
1,83,44
1,84,45
1,85,45
1,86,45
1,87,45
1,88,45
1,89,45
1,90,46
1,91,46
1,92,47
1,93,47
1,94,47
1,95,47
1,96,47
1,97,47
1,98,47
1,99,47
1,100,48
1,101,48
1,102,48
1,103,48
1,104,48
1,105,48
1,106,49
1,107,49
1,108,49
1,109,49
1,110,0
1,111,0
1,112,0
1,113,0
1,114,1
1,115,1
1,116,1
1,117,1
1,118,1
1,119,1
1,120,1
1,121,1
1,122,1
1,123,0
1,124,1
1,125,1
1,126,1
1,127,1
1,128,1
2,1,35
2,2,35
2,3,34
2,4,34
2,5,35
2,6,35
2,7,34
2,8,34
2,9,34
2,10,35
2,11,35
2,12,35
2,13,35
2,14,35
2,15,35
2,16,35
2,17,35
2,18,35
2,19,35
2,20,35
2,21,34
2,22,34
2,23,34
2,24,35
2,25,35
2,26,34
2,27,34
2,28,34
2,29,34
2,30,34
2,31,34
2,32,35
2,33,35
2,34,35
2,35,35
2,36,35
2,37,35
2,38,35
2,39,35
2,40,35
2,41,35
2,42,36
2,43,36
2,44,36
2,45,36
2,46,36
2,47,36
2,48,36
2,49,36
2,50,36
2,51,36
2,52,36
2,53,36
2,54,37
2,55,37
2,56,37
2,57,38
2,58,38
2,59,38
2,60,38
2,61,38
2,62,38
2,63,39
2,64,39
2,65,39
2,66,39
2,67,39
2,68,39
2,69,40
2,70,40
2,71,40
2,72,41
2,73,41
2,74,42
2,75,42
2,76,42
2,77,43
2,78,43
2,79,43
2,80,44
2,81,44
2,82,45
2,83,45
2,84,45
2,85,45
2,86,45
2,87,45
2,88,46
2,89,46
2,90,46
2,91,47
2,92,47
2,93,47
2,94,47
2,95,47
2,96,47
2,97,47
2,98,47
2,99,48
2,100,48
2,101,49
2,102,49
2,103,49
2,104,49
2,105,49
2,106,49
2,107,49
2,108,49
2,109,49
2,110,0
2,111,0
2,112,0
2,113,1
2,114,1
2,115,1
2,116,1
2,117,1
2,118,1
2,119,1
2,120,1
2,121,1
2,122,1
2,123,1
2,124,1
2,125,1
2,126,1
2,127,1
2,128,1
3,1,35
3,2,35
3,3,35
3,4,35
3,5,35
3,6,35
3,7,35
3,8,35
3,9,35
3,10,35
3,11,35
3,12,35
3,13,35
3,14,35
3,15,35
3,16,35
3,17,35
3,18,35
3,19,35
3,20,35
3,21,35
3,22,34
3,23,35
3,24,35
3,25,35
3,26,35
3,27,35
3,28,34
3,29,34
3,30,35
3,31,35
3,32,35
3,33,35
3,34,35
3,35,35
3,36,35
3,37,35
3,38,35
3,39,35
3,40,35
3,41,35
3,42,35
3,43,36
3,44,36
3,45,36
3,46,36
3,47,36
3,48,36
3,49,36
3,50,36
3,51,36
3,52,36
3,53,37
3,54,37
3,55,37
3,56,37
3,57,38
3,58,38
3,59,38
3,60,38
3,61,39
3,62,39
3,63,39
3,64,39
3,65,39
3,66,39
3,67,39
3,68,40
3,69,40
3,70,40
3,71,41
3,72,41
3,73,42
3,74,42
3,75,42
3,76,42
3,77,43
3,78,43
3,79,44
3,80,45
3,81,45
3,82,45
3,83,45
3,84,45
3,85,45
3,86,46
3,87,46
3,88,46
3,89,46
3,90,47
3,91,47
3,92,47
3,93,48
3,94,48
3,95,48
3,96,48
3,97,48
3,98,48
3,99,49
3,100,49
3,101,49
3,102,49
3,103,49
3,104,49
3,105,0
3,106,0
3,107,0
3,108,0
3,109,0
3,110,0
3,111,1
3,112,1
3,113,1
3,114,1
3,115,1
3,116,1
3,117,1
3,118,1
3,119,1
3,120,1
3,121,1
3,122,1
3,123,1
3,124,1
3,125,1
3,126,1
3,127,1
3,128,1
4,1,35
4,2,35
4,3,35
4,4,35
4,5,35
4,6,35
4,7,35
4,8,35
4,9,35
4,10,35
4,11,35
4,12,35
4,13,35
4,14,35
4,15,35
4,16,36
4,17,35
4,18,35
4,19,35
4,20,35
4,21,35
4,22,34
4,23,34
4,24,35
4,25,35
