1,1,12
1,2,14
1,3,19
1,4,30
1,5,22
1,6,26
1,7,28
1,8,31
1,9,31
1,10,30
1,11,27
1,12,31
1,13,30
1,14,24
1,15,23
1,16,23
1,17,24
1,18,30
1,19,43
1,20,43
1,21,41
1,22,39
1,23,34
1,24,32
1,25,31
1,26,31
1,27,28
1,28,29
1,29,29
1,30,28
1,31,30
1,32,29
1,33,30
1,34,27
1,35,26
1,36,23
1,37,11
1,38,15
1,39,26
1,40,25
1,41,25
1,42,27
1,43,26
1,44,23
1,45,21
1,46,22
1,47,23
1,48,21
1,49,21
1,50,21
1,51,21
1,52,19
1,53,19
1,54,17
1,55,17
1,56,18
1,57,17
1,58,17
1,59,17
1,60,15
1,61,13
1,62,12
1,63,12
1,64,13
1,65,12
1,66,12
1,67,12
1,68,10
1,69,6
1,70,7
1,71,8
1,72,7
1,73,7
1,74,9
1,75,4
1,76,45
1,77,4
1,78,4
1,79,3
1,80,3
1,81,4
1,82,4
1,83,3
1,84,3
1,85,4
1,86,5
1,87,5
1,88,6
1,89,7
1,90,6
1,91,6
1,92,5
1,93,5
1,94,8
1,95,8
1,96,5
1,97,3
1,98,8
1,99,11
1,100,9
1,101,7
1,102,7
1,103,6
1,104,6
1,105,8
1,106,8
1,107,9
1,108,6
1,109,4
1,110,7
1,111,10
1,112,11
1,113,8
1,114,10
1,115,8
1,116,2
1,117,5
1,118,9
1,119,11
1,120,10
1,121,6
1,122,6
1,123,9
1,124,13
1,125,15
1,126,15
1,127,15
1,128,16
2,1,19
2,2,11
2,3,7
2,4,15
2,5,16
2,6,23
2,7,26
2,8,25
2,9,30
2,10,28
2,11,24
2,12,27
2,13,23
2,14,19
2,15,19
2,16,17
2,17,18
2,18,27
2,19,42
2,20,42
2,21,38
2,22,35
2,23,31
2,24,28
2,25,27
2,26,26
2,27,25
2,28,24
2,29,26
2,30,24
2,31,20
2,32,25
2,33,25
2,34,25
2,35,23
2,36,21
2,37,12
2,38,12
2,39,21
2,40,23
2,41,21
2,42,21
2,43,22
2,44,21
2,45,17
2,46,18
2,47,21
2,48,17
2,49,16
2,50,16
2,51,17
2,52,15
2,53,15
2,54,15
2,55,15
2,56,13
2,57,13
2,58,13
2,59,12
2,60,12
2,61,10
2,62,10
2,63,10
2,64,10
2,65,10
2,66,10
2,67,9
2,68,8
2,69,7
2,70,7
2,71,7
2,72,7
2,73,6
2,74,5
2,75,2
2,76,48
2,77,5
2,78,2
2,79,3
2,80,3
2,81,3
2,82,2
2,83,2
2,84,3
2,85,3
2,86,2
2,87,3
2,88,3
2,89,5
2,90,3
2,91,2
2,92,1
2,93,2
2,94,5
2,95,6
